maker_key,model_key,mileage,engine_power,registration_date,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,sold_at,data_split,bmw_series,luxury_tier,is_luxury,is_performance,registration_year,registration_month,registration_quarter,is_summer_registration,is_year_end_registration,car_age_years,age_mileage_interaction,mileage_per_power,annual_mileage,power_age_ratio,luxury_mileage_interaction,luxury_age_interaction,is_high_mileage,is_old_car,fuel_encoded,color_encoded,car_type_encoded,price_log
BMW,525,169163.0,160,2012-10-01,diesel,silver,estate,False,True,True,False,True,False,True,True,16900.0,2018-04-01,train,5_series,3,1,0,2012,10,4,0,0,5.49760438056126,92.99912498288843,1050.7018633540372,26034.67217950068,24.624460128515747,16.9163,5.49760438056126,1,0,15905.469593378913,14940.51282051282,13067.914438502674,9.735128070758227
BMW,520,123782.0,135,2014-04-01,diesel,grey,estate,True,True,False,False,True,False,True,False,18100.0,2018-02-01,train,5_series,3,1,0,2014,4,2,0,0,3.838466803559206,47.51330978781657,910.1617647058823,25582.897439524684,27.901400480973262,12.3782,3.838466803559206,1,0,15905.469593378913,15473.837209302326,13067.914438502674,9.803722464346553
BMW,X3,138231.0,120,2012-01-01,diesel,grey,suv,True,True,False,True,False,False,True,False,15800.0,2018-07-01,train,X3,2,0,0,2012,1,1,0,0,6.496919917864476,89.80757371663243,1142.404958677686,18438.37222678718,16.00657354149548,0.0,0.0,0,0,15905.469593378913,15473.837209302326,22123.90625,9.6678285081515
BMW,116,173110.0,85,2013-10-01,diesel,blue,subcompact,False,True,False,False,False,False,True,False,8800.0,2018-05-01,train,1_series,1,0,0,2013,10,4,0,0,4.5804243668720055,79.29172621492128,2012.906976744186,31020.938304918436,15.231816509260394,0.0,0.0,1,0,15905.469593378913,15169.302325581395,9217.64705882353,9.082620630373812
BMW,X5,97426.0,190,2013-12-01,diesel,black,suv,True,True,True,True,False,True,True,True,37800.0,2018-06-01,train,X5,3,1,0,2013,12,4,0,1,4.498288843258043,43.8250288843258,510.08376963350787,17719.33100958546,34.55620565168679,9.7426,4.498288843258043,0,0,15905.469593378913,16213.218970736629,22123.90625,10.540090836284206
BMW,X1,89766.0,100,2013-01-01,diesel,blue,suv,True,True,False,True,False,False,True,False,13300.0,2018-05-01,train,X1,1,0,0,2013,1,1,0,0,5.327857631759069,47.82604681724846,888.7722772277227,14185.843807463494,15.803136830719309,0.0,0.0,0,0,15905.469593378913,15169.302325581395,22123.90625,9.495594499353297
BMW,525,147590.0,155,2013-09-01,diesel,black,sedan,True,True,False,False,False,False,True,True,18000.0,2018-08-01,train,5_series,3,1,0,2013,9,3,0,0,4.914442162902122,72.53225188227242,946.0897435897435,24954.170813563243,26.20703622265941,14.759,4.914442162902122,0,0,15905.469593378913,16213.218970736629,15842.479108635098,9.798182590890704
BMW,X5,128378.0,155,2010-10-01,diesel,black,suv,True,True,True,True,True,False,True,True,23200.0,2018-04-01,train,X5,3,1,0,2010,10,4,0,0,7.498973305954825,96.27031950718685,822.9358974358975,15105.118627687847,18.237496979946847,12.8378,7.498973305954825,0,0,15905.469593378913,16213.218970736629,22123.90625,10.05195066017375
BMW,318,139202.0,100,2012-07-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,11700.0,2018-09-01,train,3_series,2,0,0,2012,7,3,1,0,6.168377823408624,85.86505297741273,1378.2376237623762,19418.898309939847,13.95015754798052,0.0,0.0,0,0,15905.469593378913,15473.837209302326,15842.479108635098,9.367429587218957
BMW,520,136158.0,137,2013-07-01,diesel,grey,estate,False,True,False,False,False,False,True,True,14300.0,2018-03-01,train,5_series,3,1,0,2013,7,3,1,0,4.6652977412731005,63.52176098562628,986.6521739130435,24033.688292859733,24.182312432040597,13.6158,4.6652977412731005,0,0,15905.469593378913,15473.837209302326,13067.914438502674,9.568084743872936
BMW,X5,134909.0,190,2014-05-01,diesel,grey,suv,True,True,False,True,True,True,True,True,38000.0,2018-04-01,train,X5,3,1,0,2014,5,2,0,0,3.917864476386037,52.85551786447639,706.3298429319372,27432.43549060543,38.63465553235908,13.4909,3.917864476386037,1,0,15905.469593378913,15473.837209302326,22123.90625,10.545367754151743
BMW,125,85939.0,160,2014-02-01,diesel,silver,hatchback,False,True,True,False,True,True,True,True,19600.0,2018-05-01,train,1_series,1,0,0,2014,2,1,0,0,4.243668720054757,36.469664613278574,533.7826086956521,16389.09789844668,30.512987860592613,0.0,0.0,0,0,15905.469593378913,14940.51282051282,13179.43925233645,9.883335864325275
BMW,320,129572.0,135,2014-02-01,diesel,black,sedan,True,True,False,False,True,True,True,False,20000.0,2018-04-01,train,3_series,2,0,0,2014,2,1,0,0,4.161533196440794,53.92181793292265,952.7352941176471,25103.393714361493,26.15501922821907,0.0,0.0,1,0,15905.469593378913,16213.218970736629,15842.479108635098,9.90353755128617
BMW,118,103794.0,100,2014-07-01,diesel,grey,hatchback,False,True,True,False,True,True,True,False,15700.0,2018-01-01,train,1_series,1,0,0,2014,7,3,1,0,3.5044490075290895,36.374078028747434,1027.6633663366338,23042.551891809755,22.200273514663426,0.0,0.0,0,0,15905.469593378913,15473.837209302326,13179.43925233645,9.661479683575521
BMW,318,173195.0,100,2013-06-01,diesel,blue,sedan,False,True,False,False,True,False,True,False,12000.0,2018-07-01,train,3_series,2,0,0,2013,6,2,1,0,5.08145106091718,88.0081916495551,1714.8019801980197,28479.222847495777,16.443444006752955,0.0,0.0,1,0,15905.469593378913,15169.302325581395,15842.479108635098,9.392745258631441
BMW,320,172314.0,120,2011-05-01,diesel,silver,sedan,False,False,False,False,False,False,True,False,9900.0,2018-05-01,train,3_series,2,0,0,2011,5,2,0,0,7.000684462696783,120.63159425051333,1424.0826446280992,21537.407306014204,14.998716742236292,0.0,0.0,0,0,15905.469593378913,14940.51282051282,15842.479108635098,9.200391041122515
BMW,320 Gran Turismo,164545.0,135,2014-10-01,diesel,black,hatchback,False,True,False,True,True,True,True,False,16200.0,2018-01-01,train,3_series,2,0,0,2014,10,4,0,0,3.252566735112936,53.51935934291581,1209.889705882353,38693.102366006766,31.745533558667315,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13179.43925233645,9.692828247710418
BMW,320,188634.0,130,2008-11-01,diesel,black,estate,True,True,True,False,True,False,True,True,8400.0,2018-05-01,train,3_series,2,0,0,2008,11,4,0,1,9.494866529774127,179.10546529774126,1439.9541984732825,17973.930346311878,12.387008413226376,0.0,0.0,0,1,15905.469593378913,16213.218970736629,13067.914438502674,9.036106025364846
BMW,520,141739.0,135,2014-03-01,diesel,black,estate,False,True,False,False,True,False,True,False,18300.0,2018-06-01,train,5_series,3,1,0,2014,3,1,0,0,4.251882272416153,60.265754140999306,1042.1985294117646,26988.228724097487,25.705069725009775,14.1739,4.251882272416153,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.814710982145282
BMW,X3,123577.0,140,2015-03-01,diesel,white,suv,False,True,False,False,False,False,True,True,21700.0,2018-05-01,train,X3,2,0,0,2015,3,1,0,0,3.167693360711841,39.14540424366872,876.4326241134752,29651.17375595336,33.59172277878141,0.0,0.0,1,0,15905.469593378913,17479.090909090908,22123.90625,9.985113621416073
BMW,320,155981.0,120,2012-10-01,diesel,blue,estate,True,True,False,False,False,False,True,False,11200.0,2018-02-01,train,3_series,2,0,0,2012,10,4,0,0,5.336071184120465,83.23257193702942,1289.099173553719,24617.93680458032,18.93918116020309,0.0,0.0,0,0,15905.469593378913,15169.302325581395,13067.914438502674,9.32375833901174
BMW,316,168821.0,85,2013-04-01,diesel,black,estate,False,True,False,False,False,False,True,False,9000.0,2018-08-01,train,3_series,2,0,0,2013,4,2,0,0,5.333333333333333,90.03786666666666,1963.0348837209303,26655.947368421053,13.421052631578949,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.105090961257085
BMW,318,104267.0,100,2013-09-01,diesel,brown,estate,False,True,False,False,False,False,True,False,10600.0,2018-02-01,train,3_series,2,0,0,2013,9,3,0,0,4.418891170431212,46.07445256673511,1032.3465346534654,19241.390299355815,18.453959833270176,0.0,0.0,0,0,15905.469593378913,16008.421052631578,13067.914438502674,9.268703615273097
BMW,X1,81638.0,85,2013-02-01,diesel,black,suv,False,True,False,False,False,False,True,False,12900.0,2018-06-01,train,X1,1,0,0,2013,2,1,0,0,5.327857631759069,43.495564134154684,949.2790697674419,12901.364845862628,13.432666306111413,0.0,0.0,0,0,15905.469593378913,16213.218970736629,22123.90625,9.465060106725137
BMW,320,143748.0,120,2013-12-01,diesel,brown,hatchback,True,True,False,False,False,False,True,False,12100.0,2018-02-01,train,3_series,2,0,0,2013,12,4,0,1,4.16974674880219,59.939275564681715,1188.0,27805.61737058123,23.21196875413743,0.0,0.0,1,0,15905.469593378913,16008.421052631578,13179.43925233645,9.401043372798053
BMW,320,177606.0,120,2013-11-01,diesel,grey,estate,True,True,False,False,False,False,True,True,11700.0,2018-06-01,train,3_series,2,0,0,2013,11,4,0,1,4.5804243668720055,81.35108501026694,1467.8181818181818,31826.61179933767,21.50374095424997,0.0,0.0,1,0,15905.469593378913,15473.837209302326,13067.914438502674,9.367429587218957
BMW,118,170287.0,105,2008-03-01,diesel,silver,subcompact,False,False,False,False,False,False,True,False,5700.0,2018-05-01,train,1_series,1,0,0,2008,3,1,0,0,10.165639972621491,173.1076334017796,1606.4811320754718,15250.984306994422,9.403849690430945,0.0,0.0,0,1,15905.469593378913,14940.51282051282,9217.64705882353,8.648396877031582
BMW,318 Gran Turismo,129060.0,100,2014-03-01,diesel,grey,hatchback,False,True,False,False,False,True,True,False,13400.0,2018-08-01,train,3_series,2,0,0,2014,3,1,0,0,4.418891170431212,57.030209445585214,1277.8217821782177,23816.68056081849,18.453959833270176,0.0,0.0,0,0,15905.469593378913,15473.837209302326,13179.43925233645,9.503084610020228
BMW,318,188996.0,100,2013-01-01,diesel,black,sedan,True,True,False,False,False,False,True,False,11700.0,2018-05-01,train,3_series,2,0,0,2013,1,1,0,0,5.327857631759069,100.6943780971937,1871.2475247524753,29867.296484586263,15.803136830719309,0.0,0.0,1,0,15905.469593378913,16213.218970736629,15842.479108635098,9.367429587218957
BMW,316,149890.0,85,2012-11-01,diesel,blue,estate,False,True,False,False,False,False,True,False,7100.0,2018-07-01,train,3_series,2,0,0,2012,11,4,0,1,5.661875427789186,84.8658507871321,1742.906976744186,22499.67019418473,12.759169834583377,0.0,0.0,0,0,15905.469593378913,15169.302325581395,13067.914438502674,8.867990898182093
BMW,520,139890.0,120,2013-06-01,diesel,grey,estate,True,True,False,False,True,False,True,False,15100.0,2018-09-01,train,5_series,3,1,0,2013,6,2,1,0,5.25119780971937,73.45900616016426,1156.1157024793388,22378.111244935946,19.196321033614367,13.989,5.25119780971937,0,0,15905.469593378913,15473.837209302326,13067.914438502674,9.62251624577579
BMW,530,161547.0,190,2014-08-01,diesel,black,sedan,False,True,True,False,True,False,True,True,20500.0,2018-02-01,train,5_series,3,1,0,2014,8,3,1,0,3.5044490075290895,56.61332238193018,845.7958115183246,35863.87585473333,42.18051967786051,16.1547,3.5044490075290895,1,0,15905.469593378913,16213.218970736629,15842.479108635098,9.928228944424575
BMW,316,168222.0,85,2012-06-01,diesel,brown,sedan,False,True,False,False,False,False,True,False,11100.0,2018-04-01,train,3_series,2,0,0,2012,6,2,1,0,5.831622176591376,98.10071457905543,1956.0697674418604,24624.019837691616,12.442140066125638,0.0,0.0,0,0,15905.469593378913,16008.421052631578,15842.479108635098,9.314790473332646
BMW,320,169732.0,120,2013-12-01,diesel,blue,estate,False,True,False,False,True,False,True,True,14600.0,2018-05-01,train,3_series,2,0,0,2013,12,4,0,1,4.413415468856948,74.90978343600274,1402.7438016528927,31353.957769629535,22.167151346567202,0.0,0.0,1,0,15905.469593378913,15169.302325581395,13067.914438502674,9.588845298501564
BMW,518,66948.0,110,2015-05-01,diesel,black,estate,True,True,False,False,True,False,False,False,19600.0,2018-07-01,train,5_series,3,1,0,2015,5,2,0,0,3.167693360711841,21.207073511293636,603.1351351351351,16063.561832813271,26.39349646904254,6.6948,3.167693360711841,0,0,15905.469593378913,16213.218970736629,13067.914438502674,9.883335864325275
BMW,318,110643.0,100,2014-06-01,diesel,grey,sedan,False,False,False,False,False,False,True,False,12100.0,2018-06-01,train,3_series,2,0,0,2014,6,2,1,0,4.0,44.2572,1095.4752475247524,22128.6,20.0,0.0,0.0,0,0,15905.469593378913,15473.837209302326,15842.479108635098,9.401043372798053
BMW,520,168190.0,120,2014-10-01,diesel,white,sedan,True,False,False,False,True,True,True,False,16800.0,2018-06-01,train,5_series,3,1,0,2014,10,4,0,0,3.6659822039698837,61.658154688569475,1390.0,36046.001173536744,25.718057796684757,16.819,3.6659822039698837,1,0,15905.469593378913,17479.090909090908,15842.479108635098,9.729193687429403
BMW,318,119981.0,100,2012-09-01,diesel,blue,sedan,False,True,False,False,False,False,True,False,11100.0,2018-01-01,train,3_series,2,0,0,2012,9,3,0,0,5.333333333333333,63.989866666666664,1187.930693069307,18944.368421052633,15.789473684210527,0.0,0.0,0,0,15905.469593378913,15169.302325581395,15842.479108635098,9.314790473332646
BMW,318,167600.0,100,2012-02-01,diesel,silver,estate,False,False,False,False,False,False,True,False,7800.0,2018-04-01,train,3_series,2,0,0,2012,2,1,0,0,6.16290212183436,103.29023956194388,1659.4059405940593,23398.337314859054,13.960821786908744,0.0,0.0,0,0,15905.469593378913,14940.51282051282,13067.914438502674,8.962007209588313
BMW,X1,119298.0,105,2012-03-01,diesel,black,suv,False,False,False,True,True,False,True,False,12500.0,2018-05-01,train,X1,1,0,0,2012,3,1,0,0,6.165639972621492,73.55485174537988,1125.4528301886792,16648.61763301175,14.653262011653453,0.0,0.0,0,0,15905.469593378913,16213.218970736629,22123.90625,9.433563920090563
BMW,520,122998.0,135,2014-03-01,diesel,black,estate,False,True,False,False,True,False,True,True,17600.0,2018-03-01,train,5_series,3,1,0,2014,3,1,0,0,4.0,49.1992,904.3970588235294,24599.6,27.0,12.2998,4.0,0,0,15905.469593378913,16213.218970736629,13067.914438502674,9.77571099759397
BMW,520,206283.0,135,2014-01-01,diesel,black,estate,False,True,False,False,True,False,True,False,14200.0,2018-05-01,train,5_series,3,1,0,2014,1,1,0,0,4.328542094455853,89.29046488706366,1516.7867647058824,38712.84046242774,25.335260115606935,20.6283,4.328542094455853,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.561067663645012
BMW,520,174745.0,135,2013-09-01,diesel,grey,sedan,False,True,False,False,False,False,True,True,20000.0,2018-06-01,train,5_series,3,1,0,2013,9,3,0,0,4.747433264887063,82.95902258726899,1284.889705882353,30404.006788138624,23.488745980707396,17.4745,4.747433264887063,1,0,15905.469593378913,15473.837209302326,15842.479108635098,9.90353755128617
BMW,316,107325.0,85,2014-01-01,diesel,white,sedan,False,True,False,False,False,False,True,True,13400.0,2018-04-01,train,3_series,2,0,0,2014,1,1,0,0,4.246406570841889,45.574558521560576,1247.9651162790697,20456.859099804307,16.201565557729943,0.0,0.0,0,0,15905.469593378913,17479.090909090908,15842.479108635098,9.503084610020228
BMW,318 Gran Turismo,184183.0,105,2014-02-01,diesel,black,hatchback,False,True,False,False,True,False,True,False,15700.0,2018-05-01,train,3_series,2,0,0,2014,2,1,0,0,4.243668720054757,78.16116358658452,1737.5754716981132,35124.83526954706,20.024148283513902,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13179.43925233645,9.661479683575521
BMW,520,148128.0,135,2013-07-01,diesel,grey,estate,True,True,False,True,True,False,True,True,19500.0,2018-05-01,train,5_series,3,1,0,2013,7,3,1,0,4.832306639288158,71.57999178644764,1089.1764705882354,25397.841567891093,23.146931111371906,14.8128,4.832306639288158,1,0,15905.469593378913,15473.837209302326,13067.914438502674,9.87822102528824
BMW,520,129929.0,135,2012-01-01,diesel,black,sedan,True,True,False,False,True,False,True,True,16800.0,2018-06-01,train,5_series,3,1,0,2012,1,1,0,0,6.414784394250513,83.34665215605749,955.3602941176471,17522.963998892275,18.206867903627803,12.9929,6.414784394250513,0,0,15905.469593378913,16213.218970736629,15842.479108635098,9.729193687429403
BMW,320,176029.0,120,2014-04-01,diesel,blue,estate,True,True,False,False,False,False,True,False,11800.0,2018-05-01,train,3_series,2,0,0,2014,4,2,0,0,4.082135523613963,71.85742340862423,1454.7851239669421,34636.81737373737,23.612121212121213,0.0,0.0,1,0,15905.469593378913,15169.302325581395,13067.914438502674,9.375939552625749
BMW,316,120362.0,85,2012-06-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,10000.0,2018-05-01,train,3_series,2,0,0,2012,6,2,1,0,5.9137577002053385,71.1791704312115,1399.5581395348838,17409.056727056726,12.294327294327294,0.0,0.0,0,0,15905.469593378913,15473.837209302326,15842.479108635098,9.210440366976517
BMW,118,186977.0,100,2008-09-01,diesel,grey,subcompact,False,False,False,False,False,False,True,False,4300.0,2018-03-01,train,1_series,1,0,0,2008,9,3,0,0,9.494866529774127,177.5321659137577,1851.2574257425742,17816.04363138329,9.528468010174135,0.0,0.0,0,1,15905.469593378913,15473.837209302326,9217.64705882353,8.366602832783736
BMW,640 Gran Coupé,0.0,230,2017-03-01,diesel,black,sedan,True,True,False,True,False,False,True,True,48152.000000000044,2018-04-01,train,6_series,4,1,0,2017,3,1,0,0,1.0841889117043122,-0.006938809034907598,-0.27705627705627706,-30.707389162561576,110.35467980295566,-0.0064,1.0841889117043122,0,0,15905.469593378913,16213.218970736629,15842.479108635098,10.782138720581328
BMW,320,35659.0,135,2012-11-01,petrol,black,sedan,True,False,False,True,True,True,True,False,17400.0,2018-05-01,train,3_series,2,0,0,2012,11,4,0,1,5.494866529774128,19.59414455852156,262.1985294117647,5490.336073348087,20.785646538096742,0.0,0.0,0,0,15051.26050420168,16213.218970736629,15842.479108635098,9.76428295481558
BMW,320,202811.0,120,2007-11-01,diesel,black,coupe,True,False,False,False,True,False,True,False,7700.0,2018-08-01,train,3_series,2,0,0,2007,11,4,0,1,10.74880219028063,217.9975321013005,1676.1239669421489,17262.270375764638,10.213807165744248,0.0,0.0,0,1,15905.469593378913,16213.218970736629,20465.454545454544,8.94910546953925
BMW,520,217210.0,120,2009-11-01,diesel,grey,sedan,True,True,False,False,False,False,True,True,8800.0,2018-08-01,train,5_series,3,1,0,2009,11,4,0,1,8.747433264887064,190.00299794661194,1795.1239669421489,22283.815041078575,12.310933220981672,21.721,8.747433264887064,0,1,15905.469593378913,15473.837209302326,15842.479108635098,9.082620630373812
BMW,316,128097.0,85,2013-09-01,diesel,grey,sedan,False,False,False,False,False,False,True,False,10600.0,2018-03-01,train,3_series,2,0,0,2013,9,3,0,0,4.4955509924709105,57.58665954825462,1489.5,23309.21870718645,15.46705691866982,0.0,0.0,0,0,15905.469593378913,15473.837209302326,15842.479108635098,9.268703615273097
BMW,318,106463.0,100,2013-08-01,diesel,blue,estate,True,True,False,False,False,False,True,False,13400.0,2018-06-01,train,3_series,2,0,0,2013,8,3,1,0,4.832306639288158,51.44618617385352,1054.0891089108911,18254.01279192583,17.145874897312524,0.0,0.0,0,0,15905.469593378913,15169.302325581395,13067.914438502674,9.503084610020228
BMW,116,173913.0,85,2009-11-01,diesel,white,hatchback,False,False,False,False,False,False,True,False,5000.0,2018-01-01,train,1_series,1,0,0,2009,11,4,0,1,8.167008898015059,142.0349018480493,2022.2441860465117,18971.61898006421,9.272381094601657,0.0,0.0,0,1,15905.469593378913,17479.090909090908,13179.43925233645,8.517393171418904
BMW,520,72705.0,135,2014-03-01,diesel,white,sedan,False,False,False,False,False,False,False,True,20100.0,2018-04-01,train,5_series,3,1,0,2014,3,1,0,0,4.084873374401095,29.699071868583157,534.5955882352941,14298.291156279445,26.549333692286986,7.2705,4.084873374401095,0,0,15905.469593378913,17479.090909090908,15842.479108635098,9.908524844053396
BMW,X5,216727.0,225,2010-10-01,diesel,brown,suv,True,True,True,True,True,False,True,True,20200.0,2018-05-01,train,X5,3,1,0,2010,10,4,0,0,7.581108829568788,164.30309733059548,958.9690265486726,25256.293132328312,26.22038765254846,21.6727,7.581108829568788,1,0,15905.469593378913,16008.421052631578,22123.90625,9.913487387114461
BMW,X3,123813.0,100,2013-09-01,diesel,brown,suv,True,True,False,False,True,False,True,False,16100.0,2018-04-01,train,X3,2,0,0,2013,9,3,0,0,4.5804243668720055,56.71160821355237,1225.8712871287128,22187.02232307126,17.91978412854164,0.0,0.0,0,0,15905.469593378913,16008.421052631578,22123.90625,9.686636660844938
BMW,318,168331.0,100,2010-12-01,diesel,silver,estate,True,True,False,False,True,False,True,False,8000.0,2018-08-01,train,3_series,2,0,0,2010,12,4,0,1,7.665982203969883,129.04224503764544,1666.6435643564357,19424.341758154966,11.539372877339865,0.0,0.0,0,0,15905.469593378913,14940.51282051282,13067.914438502674,8.987321812850125
BMW,X1,165301.0,160,2013-12-01,diesel,black,suv,False,True,False,True,False,False,True,True,15100.0,2018-08-01,train,X1,1,0,0,2013,12,4,0,1,4.6652977412731005,77.11783819301847,1026.7142857142858,29177.813338166005,28.24211670895252,0.0,0.0,1,0,15905.469593378913,16213.218970736629,22123.90625,9.62251624577579
BMW,318,76286.0,100,2013-01-01,diesel,grey,estate,True,True,True,False,True,False,True,False,13000.0,2018-06-01,train,3_series,2,0,0,2013,1,1,0,0,5.412731006160164,41.291559753593425,755.3069306930693,11896.023695164906,15.59398014729427,0.0,0.0,0,0,15905.469593378913,15473.837209302326,13067.914438502674,9.472781556562168
BMW,X3,169673.0,135,2012-06-01,diesel,silver,suv,True,True,False,True,False,True,True,True,17300.0,2018-06-01,train,X3,2,0,0,2012,6,2,1,0,5.9986310746064335,101.78057303216974,1247.5955882352941,24243.741124694378,19.28948655256724,0.0,0.0,0,0,15905.469593378913,14940.51282051282,22123.90625,9.758519582283522
BMW,320,125666.0,135,2013-01-01,diesel,grey,estate,True,True,False,False,True,False,True,True,17000.0,2018-03-01,train,3_series,2,0,0,2013,1,1,0,0,5.160848733744011,64.85432169746748,924.0147058823529,20397.514276191534,21.912565270525498,0.0,0.0,0,0,15905.469593378913,15473.837209302326,13067.914438502674,9.741027444837728
BMW,X3,68202.0,120,2013-07-01,diesel,grey,suv,False,False,True,True,False,False,True,False,16100.0,2018-04-01,train,X3,2,0,0,2013,7,3,1,0,4.7501711156741955,32.39711704312115,563.6528925619834,11860.864420902275,20.868944173312702,0.0,0.0,0,0,15905.469593378913,15473.837209302326,22123.90625,9.686636660844938
BMW,316,112244.0,85,2013-07-01,diesel,brown,sedan,True,False,False,False,False,False,True,False,10900.0,2018-03-01,train,3_series,2,0,0,2013,7,3,1,0,4.6652977412731005,52.365167967145794,1305.1627906976744,19812.550924247917,15.003624501631027,0.0,0.0,0,0,15905.469593378913,16008.421052631578,15842.479108635098,9.296609807128359
BMW,640 Gran Coupé,70840.0,230,2015-01-01,diesel,white,hatchback,True,True,False,True,True,False,True,True,36500.0,2018-07-01,train,6_series,4,1,0,2015,1,1,0,0,3.4962354551676933,24.76733196440794,306.6666666666667,15755.402648804993,51.15390470391232,7.084,3.4962354551676933,0,0,15905.469593378913,17479.090909090908,13179.43925233645,10.505094936455558
BMW,X5,72677.0,180,2012-09-01,diesel,grey,suv,False,False,False,False,False,False,False,True,23900.0,2018-04-01,train,X5,3,1,0,2012,9,3,0,0,5.579739904175223,40.55187570157427,401.5303867403315,11045.573390200769,27.35670446270675,7.2677,5.579739904175223,0,0,15905.469593378913,15473.837209302326,22123.90625,10.081675578048475
BMW,525,179459.0,150,2010-09-01,diesel,black,sedan,True,True,True,False,True,True,True,True,13700.0,2018-07-01,train,5_series,3,1,0,2010,9,3,0,0,7.83025325119781,140.52094182067077,1188.4701986754967,20323.19967444384,16.98705526703356,17.9459,7.83025325119781,0,0,15905.469593378913,16213.218970736629,15842.479108635098,9.525224101853109
BMW,X1,134659.0,85,2014-03-01,diesel,blue,suv,False,True,False,False,False,False,True,False,7700.0,2018-01-01,train,X1,1,0,0,2014,3,1,0,0,3.838466803559206,51.68841013004791,1565.8023255813953,27830.92361012873,17.567548450983164,0.0,0.0,1,0,15905.469593378913,15169.302325581395,22123.90625,8.94910546953925
BMW,X3,138341.0,120,2011-09-01,diesel,black,suv,True,True,False,True,False,False,True,False,14300.0,2018-04-01,train,X3,2,0,0,2011,9,3,0,0,6.581793292265571,91.05318658453113,1143.314049586777,18246.474767536336,15.827390087568837,0.0,0.0,0,0,15905.469593378913,16213.218970736629,22123.90625,9.568084743872936
BMW,X3,89868.0,190,2013-10-01,diesel,black,suv,True,False,False,True,True,False,True,True,20000.0,2018-06-01,train,X3,2,0,0,2013,10,4,0,0,4.6652977412731005,41.9260977412731,470.5130890052356,15862.890902500907,33.537513591881115,0.0,0.0,0,0,15905.469593378913,16213.218970736629,22123.90625,9.90353755128617
BMW,730,195281.0,190,2013-07-01,diesel,black,hatchback,True,True,False,False,False,False,True,True,24400.0,2018-05-01,train,7_series,4,1,0,2013,7,3,1,0,4.832306639288158,94.3657672826831,1022.4136125654451,33482.63595822087,32.5771623048938,19.5281,4.832306639288158,1,0,15905.469593378913,16213.218970736629,13179.43925233645,10.102379394048045
BMW,318,164659.0,100,2013-03-01,diesel,white,estate,True,True,False,False,False,False,True,False,10400.0,2018-07-01,train,3_series,2,0,0,2013,3,1,0,0,5.333333333333333,87.81813333333332,1630.2871287128712,25998.78947368421,15.789473684210527,0.0,0.0,1,0,15905.469593378913,17479.090909090908,13067.914438502674,9.249657234353133
BMW,X3,154266.0,135,2012-02-01,diesel,black,suv,False,True,False,True,False,False,True,False,15600.0,2018-03-01,train,X3,2,0,0,2012,2,1,0,0,6.078028747433265,93.763318275154,1134.3088235294117,21795.051348999128,19.073107049608353,0.0,0.0,0,0,15905.469593378913,16213.218970736629,22123.90625,9.65509029374725
BMW,316,168216.0,85,2014-10-01,diesel,black,estate,False,False,False,False,True,True,True,False,11100.0,2018-05-01,train,3_series,2,0,0,2014,10,4,0,0,3.5811088295687883,60.239980287474324,1956.0,36719.49439713133,18.554459883460332,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.314790473332646
BMW,530,153607.0,190,2014-05-01,diesel,grey,sedan,True,True,True,True,True,True,True,True,23900.0,2018-03-01,train,5_series,3,1,0,2014,5,2,0,0,3.8329911019849416,58.87742642026009,804.2251308900524,31783.009063871978,39.31312845206062,15.3607,3.8329911019849416,1,0,15905.469593378913,15473.837209302326,15842.479108635098,10.081675578048475
BMW,318,105046.0,100,2009-07-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,4900.0,2018-04-01,train,3_series,2,0,0,2009,7,3,1,0,8.750171115674195,91.91704750171115,1040.0594059405942,10773.759634959635,10.256230256230257,0.0,0.0,0,1,15905.469593378913,15473.837209302326,15842.479108635098,8.497194544909547
BMW,520,186511.0,120,2013-05-01,diesel,grey,sedan,True,True,False,False,False,False,True,True,18100.0,2018-02-01,train,5_series,3,1,0,2013,5,2,0,0,4.75564681724846,88.69804435318274,1541.4132231404958,32404.872279700325,20.84909026043525,18.6511,4.75564681724846,1,0,15905.469593378913,15473.837209302326,15842.479108635098,9.803722464346553
BMW,318,215023.0,100,2009-01-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,6800.0,2018-07-01,train,3_series,2,0,0,2009,1,1,0,0,9.494866529774127,204.1614685831622,2128.940594059406,20488.39776951673,9.528468010174135,0.0,0.0,0,1,15905.469593378913,15473.837209302326,15842.479108635098,8.824824939175638
BMW,320,155136.0,120,2012-10-01,diesel,black,estate,False,False,False,False,False,False,True,False,10700.0,2018-08-01,train,3_series,2,0,0,2012,10,4,0,0,5.831622176591376,90.46945379876796,1282.1157024793388,22708.515779981968,17.5653742110009,0.0,0.0,0,0,15905.469593378913,16213.218970736629,13067.914438502674,9.278092474027002
